emp_no,first_name,last_name,gender,hire_date,salary,title,from_date,to_date
77241,Uri,Sommen,F,1988-04-19,55656,Senior Engineer,1997-07-24,9999-01-01
49675,Uri,Tchuente,M,1988-12-24,80001,Senior Staff,1999-04-14,9999-01-01
242428,Uri,Valtorta,F,1985-06-23,67230,Senior Engineer,1994-03-30,9999-01-01
420004,Uriel,Benaini,M,1985-08-08,40000,Engineer,1995-10-04,9999-01-01
76680,Uriel,Collette,M,1985-05-06,40000,Senior Staff,1998-01-07,9999-01-01
479598,Uriel,Dayang,M,1987-07-16,57670,Senior Engineer,1996-07-15,9999-01-01
427658,Uriel,Foong,M,1985-07-01,50147,Senior Engineer,2000-06-05,9999-01-01
444163,Uriel,Gente,M,1987-03-21,90466,Senior Staff,1997-05-17,9999-01-01
232808,Uriel,Ghalwash,F,1987-02-12,40000,Senior Engineer,1996-02-12,9999-01-01
436431,Uriel,Hutton,F,1987-08-12,86848,Senior Staff,1994-08-12,9999-01-01
427948,Uriel,Khalil,M,1986-02-16,40000,Engineer,1997-04-22,9999-01-01
431969,Uriel,Maksimenko,F,1986-02-17,53485,Senior Engineer,2002-01-22,9999-01-01
100748,Uriel,Marakhovsky,F,1986-12-10,69326,Senior Staff,1986-12-10,9999-01-01
410436,Uriel,Perfilyeva,M,1988-02-27,40000,Senior Engineer,1988-02-27,9999-01-01
405496,Uriel,Pramanik,F,1987-07-14,48341,Engineer,2001-08-10,9999-01-01
476008,Uriel,Puoti,M,1986-01-21,50511,Senior Staff,1986-01-21,9999-01-01
236267,Uriel,Remmele,M,1987-10-19,45148,Senior Engineer,2001-03-10,9999-01-01
489523,Uriel,Sessa,F,1988-11-18,40000,Engineer,1997-11-18,9999-01-01
259402,Uriel,Seuren,M,1985-12-12,50665,Senior Staff,1998-03-03,9999-01-01
234804,Uriel,Sidou,F,1988-08-16,40000,Engineer,1998-07-04,9999-01-01
257845,Uriel,Stafford,F,1986-05-18,50502,Senior Engineer,1994-05-18,9999-01-01
407649,Uriel,Waeselynck,F,1988-03-29,82839,Senior Staff,1993-03-29,9999-01-01
239446,Uriel,Yetim,M,1987-04-21,79344,Senior Engineer,1999-04-07,9999-01-01
250218,Uriel,Zongker,M,1988-01-25,41127,Senior Engineer,1994-01-24,9999-01-01
96046,Urs,Alpin,F,1985-06-02,40000,Senior Staff,1990-06-02,9999-01-01
43073,Urs,Andreotta,F,1985-09-25,57625,Senior Engineer,1994-09-25,9999-01-01
218503,Urs,Berztiss,F,1986-09-10,40484,Senior Engineer,1991-09-10,9999-01-01
255053,Urs,Bolsens,M,1987-01-12,72928,Senior Engineer,1996-11-20,9999-01-01
416771,Urs,Butterworth,F,1987-09-02,40000,Senior Engineer,1992-09-01,9999-01-01
227834,Urs,Cardazo,F,1986-10-01,40000,Senior Staff,2000-11-29,9999-01-01
38774,Urs,Chelton,M,1988-09-21,72511,Senior Staff,1995-09-22,9999-01-01
415728,Urs,Erev,M,1987-11-27,40000,Senior Staff,1993-11-26,9999-01-01
435576,Urs,Felder,M,1985-11-26,59169,Senior Engineer,1995-09-03,9999-01-01
468344,Urs,Hertweck,F,1987-09-20,65461,Senior Staff,1997-08-16,9999-01-01
446607,Urs,Hinsberger,M,1988-04-19,60284,Senior Staff,1995-11-09,9999-01-01
487831,Urs,Lemarechal,M,1986-05-21,46922,Senior Engineer,1992-05-20,9999-01-01
426405,Urs,Lorcy,F,1987-06-10,42781,Senior Engineer,1995-06-10,9999-01-01
456990,Urs,Merks,M,1987-05-03,40000,Senior Engineer,1995-06-04,9999-01-01
475917,Urs,Narahari,F,1987-08-02,40000,Senior Staff,1994-08-02,9999-01-01
242414,Urs,Nicolson,F,1988-01-25,40000,Senior Engineer,2000-11-19,9999-01-01
106845,Urs,Niizuma,M,1985-02-09,43858,Engineer,1997-03-18,9999-01-01
251798,Urs,Oxenboll,M,1987-07-18,54522,Senior Staff,1992-07-17,9999-01-01
252497,Urs,Parascandalo,F,1987-10-13,40000,Senior Engineer,1995-10-15,9999-01-01
426392,Urs,Perly,M,1987-11-01,40000,Senior Staff,1996-10-31,9999-01-01
39533,Urs,Pettit,M,1987-08-30,58823,Engineer,1999-09-29,9999-01-01
445479,Urs,Porotnikoff,F,1985-05-26,48708,Engineer,1998-10-22,9999-01-01
15151,Urs,Pouyioutas,F,1987-07-24,61253,Senior Staff,1999-12-30,9999-01-01
483240,Urs,Ruemmler,M,1986-07-04,84367,Senior Staff,1994-07-04,9999-01-01
106048,Urs,Schlumberger,F,1985-10-13,76731,Senior Engineer,1991-10-13,9999-01-01
488121,Urs,Schneeberger,M,1986-12-19,40000,Senior Engineer,2002-06-29,9999-01-01
88032,Urs,Serra,F,1986-11-19,61495,Senior Staff,1998-06-20,9999-01-01
63789,Urs,Sgarro,F,1988-08-10,40000,Staff,1998-09-16,9999-01-01
425182,Urs,Shigei,M,1985-08-30,40000,Senior Engineer,1994-08-30,9999-01-01
69228,Urs,Shimshoni,F,1988-10-09,48344,Senior Engineer,1988-10-09,9999-01-01
73808,Urs,Skafidas,F,1987-02-12,40000,Senior Engineer,1996-02-12,9999-01-01
294834,Urs,Snedden,F,1985-08-19,51144,Senior Staff,1993-08-19,9999-01-01
227333,Urs,Swist,M,1988-06-25,40000,Senior Engineer,1993-06-25,9999-01-01
415731,Uta,Aloisi,M,1987-03-02,40000,Engineer,2000-06-12,9999-01-01
31224,Uta,Apsitis,F,1986-07-27,64379,Senior Staff,1986-07-27,9999-01-01
271942,Uta,Borstler,F,1987-05-07,49633,Engineer,1996-10-29,9999-01-01
234025,Uta,Boyle,F,1987-12-08,40000,Senior Staff,2000-01-18,9999-01-01
103878,Uta,Brandsma,M,1988-01-01,40000,Staff,1995-07-24,9999-01-01
480003,Uta,Brlek,F,1985-05-24,48692,Senior Engineer,1991-05-24,9999-01-01
273208,Uta,Delgrange,M,1985-09-17,40000,Senior Engineer,1993-09-17,9999-01-01
407640,Uta,DuCasse,F,1986-03-25,40000,Senior Engineer,1991-03-25,9999-01-01
62941,Uta,Impagliazzo,M,1988-11-23,46973,Senior Engineer,1990-01-04,9999-01-01
411424,Uta,Janocha,F,1987-07-22,40000,Senior Engineer,2001-10-19,9999-01-01
39132,Uta,Massonet,F,1986-08-26,43652,Senior Staff,1997-10-21,9999-01-01
16570,Uta,Matzen,F,1988-12-15,46162,Senior Engineer,2000-03-24,9999-01-01
204399,Uta,Peak,M,1985-10-11,40000,Senior Engineer,1985-10-11,9999-01-01
479958,Uta,Schmezko,F,1985-11-03,51035,Senior Staff,1994-11-03,9999-01-01
423434,Uta,Shackell,M,1986-10-15,91354,Senior Staff,1994-10-15,9999-01-01
240594,Uta,Sommen,F,1988-03-24,60612,Senior Staff,1992-05-21,9999-01-01
489318,Uta,Stellhorn,F,1985-05-13,50867,Senior Engineer,1992-05-13,9999-01-01
454271,Uta,Sullins,M,1986-08-08,40000,Senior Engineer,2002-07-22,9999-01-01
284248,Uta,Thimonier,F,1985-07-06,46642,Senior Staff,2000-04-26,9999-01-01
57211,Uta,Undy,M,1985-03-01,40000,Senior Engineer,1990-03-01,9999-01-01
203342,Uta,Wissmann,M,1987-04-21,66230,Senior Staff,1998-06-11,9999-01-01
443557,Ute,Androutsos,M,1985-12-10,57872,Senior Staff,1991-12-10,9999-01-01
76443,Ute,Arlazarov,F,1985-05-04,54959,Senior Staff,1990-05-04,9999-01-01
250621,Ute,Baar,M,1988-03-18,56226,Engineer,1996-08-28,9999-01-01
80962,Ute,Broder,M,1985-04-21,52745,Senior Staff,1995-08-17,9999-01-01
252199,Ute,Cannard,M,1986-05-06,65263,Staff,1993-10-01,9999-01-01
83328,Ute,Demri,M,1987-04-01,40000,Senior Engineer,1998-08-30,9999-01-01
227868,Ute,Hardjono,F,1986-05-02,45484,Senior Engineer,1992-05-01,9999-01-01
415696,Ute,Hofstetter,F,1988-09-10,43466,Engineer,1998-01-12,9999-01-01
92821,Ute,Journel,M,1988-01-22,47254,Senior Staff,1997-01-21,9999-01-01
61998,Ute,Lunn,F,1986-01-04,56959,Senior Staff,1993-01-24,9999-01-01
426289,Ute,Maginnis,M,1985-07-12,40000,Engineer,1994-07-12,9999-01-01
260007,Ute,McAffer,M,1985-11-06,48537,Engineer,1997-09-07,9999-01-01
415559,Ute,Mitsuhashi,M,1988-09-25,40000,Senior Engineer,1997-09-25,9999-01-01
457770,Ute,Nitsch,M,1986-04-13,48077,Senior Staff,1992-04-12,9999-01-01
67549,Ute,Pezzoli,F,1987-06-03,40000,Senior Engineer,1995-06-03,9999-01-01
485309,Ute,Rahier,F,1988-07-21,56554,Staff,1998-10-30,9999-01-01
88556,Ute,Ravishankar,M,1986-12-18,60758,Engineer,1999-09-11,9999-01-01
269443,Ute,Schaad,M,1988-06-29,52961,Engineer,1998-12-29,9999-01-01
205475,Ute,Schach,M,1985-09-04,52504,Senior Engineer,1997-02-17,9999-01-01
260541,Ute,Scharstein,M,1987-04-26,75064,Senior Staff,1994-04-26,9999-01-01
60597,Ute,Schlumberger,F,1988-05-07,40000,Senior Engineer,2001-12-08,9999-01-01
28969,Ute,Sinitsyn,M,1986-01-09,40000,Senior Engineer,1993-01-09,9999-01-01
263630,Ute,Terekhov,M,1988-07-28,40000,Senior Staff,1994-07-28,9999-01-01
89573,Ute,Varley,M,1988-08-22,89684,Senior Staff,1994-08-20,9999-01-01
291659,Ute,Velasco,M,1988-12-18,51935,Senior Engineer,1997-12-18,9999-01-01
262371,Ute,Weedman,M,1987-10-30,60052,Senior Engineer,2002-01-03,9999-01-01
225242,Ute,Weiland,F,1986-02-20,40471,Technique Leader,1989-08-12,9999-01-01
258159,Ute,Wynblatt,F,1985-09-23,40000,Senior Engineer,1990-09-23,9999-01-01
299973,Utpal,Alpin,F,1985-03-09,63007,Senior Staff,2000-10-10,9999-01-01
297776,Utpal,Ananiadou,F,1988-02-27,60011,Senior Staff,1997-02-26,9999-01-01
208086,Utpal,Barinka,M,1986-07-10,45392,Senior Engineer,2001-05-06,9999-01-01
281071,Utpal,Bednarek,M,1986-11-26,40000,Senior Staff,1986-11-26,9999-01-01
39966,Utpal,Beidas,F,1988-05-29,46206,Senior Staff,1994-05-29,9999-01-01
442149,Utpal,Bodoff,M,1987-05-25,73619,Senior Staff,2001-10-25,9999-01-01
233518,Utpal,Conry,F,1988-08-16,45457,Senior Engineer,1988-08-16,9999-01-01
401891,Utpal,Garnier,F,1987-08-29,53070,Senior Engineer,1995-08-29,9999-01-01
272712,Utpal,Heering,F,1988-02-16,40000,Senior Engineer,1997-02-15,9999-01-01
426010,Utpal,Koblitz,F,1987-01-07,75107,Senior Staff,1992-01-07,9999-01-01
208583,Utpal,Lorho,M,1985-08-25,64989,Senior Engineer,1985-08-25,9999-01-01
412661,Utpal,Melichar,M,1985-05-20,69002,Senior Engineer,1992-05-20,9999-01-01
75574,Utpal,Melton,F,1986-01-28,79671,Senior Staff,1992-01-28,9999-01-01
212673,Utpal,Mundy,M,1988-01-22,40000,Senior Engineer,1988-01-22,9999-01-01
224764,Utpal,Nastansky,F,1987-12-29,49706,Engineer,1997-11-24,9999-01-01
453241,Utpal,Openshaw,M,1986-05-14,51175,Senior Engineer,2000-05-14,9999-01-01
412828,Utpal,Passafiume,M,1985-09-23,40000,Senior Engineer,1993-09-23,9999-01-01
204952,Utpal,Plessier,F,1987-05-16,45808,Senior Engineer,1989-01-22,9999-01-01
266373,Utpal,Ramamoorthy,M,1986-11-24,64454,Senior Engineer,1996-03-05,9999-01-01
479615,Utpal,Sadowsky,M,1988-07-16,40000,Senior Engineer,1997-03-29,9999-01-01
229552,Utpal,Shackel,M,1985-05-16,87877,Senior Staff,1995-01-26,9999-01-01
458570,Utpal,Snyers,M,1988-02-13,63396,Engineer,1998-04-03,9999-01-01
259825,Utpal,Soicher,M,1988-07-04,47159,Senior Staff,1988-07-04,9999-01-01
260380,Utpal,Tagansky,F,1987-07-23,40000,Engineer,1996-05-13,9999-01-01
45228,Utpal,Unni,M,1987-12-24,52606,Senior Engineer,2000-05-08,9999-01-01
498118,Utpal,Zschoche,F,1985-08-16,40000,Senior Engineer,1995-08-16,9999-01-01
405663,Utz,Akiyama,M,1986-09-23,40000,Senior Staff,1986-09-23,9999-01-01
460348,Utz,Alameldin,M,1987-11-23,56857,Senior Engineer,2001-05-06,9999-01-01
451567,Utz,Barreiro,F,1986-12-20,42049,Senior Staff,1993-12-20,9999-01-01
275085,Utz,Beetstra,M,1988-05-22,40000,Senior Engineer,1994-05-22,9999-01-01
50285,Utz,Bernardeschi,M,1986-01-26,81384,Senior Staff,1994-05-18,9999-01-01
266741,Utz,Birnbaum,M,1988-01-07,64209,Senior Engineer,1988-01-07,9999-01-01
207383,Utz,Coullard,M,1987-11-07,40000,Senior Engineer,1993-11-06,9999-01-01
486826,Utz,Erdi,F,1988-02-14,40000,Engineer,1997-09-13,9999-01-01
413278,Utz,Felder,M,1986-05-04,40000,Senior Engineer,1993-05-04,9999-01-01
253234,Utz,Fioravanti,F,1985-10-05,40000,Senior Engineer,1994-10-05,9999-01-01
422245,Utz,Ginneken,F,1985-03-03,51953,Senior Staff,1992-04-26,9999-01-01
498108,Utz,Gischer,M,1988-11-05,62561,Senior Engineer,1999-06-14,9999-01-01
204519,Utz,Haldar,F,1988-08-05,40000,Senior Engineer,2000-09-20,9999-01-01
448749,Utz,Hasenauer,M,1986-09-10,51192,Senior Engineer,1991-09-10,9999-01-01
209218,Utz,Kopetz,M,1986-08-31,40000,Engineer,1999-12-01,9999-01-01
408814,Utz,Kropp,M,1987-10-01,58502,Staff,1998-06-30,9999-01-01
467970,Utz,Kuzuoka,F,1985-08-04,63653,Senior Staff,2002-03-29,9999-01-01
440850,Utz,Langford,M,1987-10-17,49807,Senior Engineer,1999-04-05,9999-01-01
76137,Utz,Llado,F,1987-07-26,40000,Senior Staff,1992-07-25,9999-01-01
295263,Utz,McFarlan,M,1987-01-29,47814,Senior Staff,1996-01-29,9999-01-01
426937,Utz,Peroz,M,1987-09-28,49116,Senior Engineer,1993-09-27,9999-01-01
244686,Utz,Pietrzykowski,M,1985-08-20,40532,Senior Staff,2000-10-01,9999-01-01
466496,Utz,Raoux,F,1986-11-30,44647,Senior Engineer,1993-11-30,9999-01-01
210337,Utz,Rosch,M,1986-03-18,65871,Senior Staff,1996-10-03,9999-01-01
280477,Utz,Sidou,M,1986-03-22,40000,Senior Staff,1995-03-22,9999-01-01
299151,Utz,Stafford,F,1986-10-24,40000,Senior Engineer,2000-04-23,9999-01-01
294184,Utz,Tomescu,F,1987-09-30,40000,Senior Engineer,2001-09-30,9999-01-01
442649,Utz,Vendrig,F,1986-01-07,71007,Senior Staff,1994-01-07,9999-01-01
216947,Utz,Vernadat,F,1987-10-12,58691,Engineer,1996-10-11,9999-01-01
433873,Uwe,Alpin,M,1987-01-24,40689,Senior Engineer,1994-07-12,9999-01-01
407398,Uwe,Azuma,F,1985-04-30,53557,Senior Staff,1990-08-24,9999-01-01
449300,Uwe,Benaini,M,1985-04-12,40000,Senior Engineer,1993-04-12,9999-01-01
275568,Uwe,Bottner,M,1985-04-12,40000,Senior Engineer,1991-04-12,9999-01-01
211735,Uwe,Busillo,F,1987-09-03,40000,Senior Engineer,1997-06-03,9999-01-01
232613,Uwe,Butner,M,1988-01-12,40000,Senior Engineer,1999-10-23,9999-01-01
66526,Uwe,Casley,F,1985-03-26,40000,Senior Engineer,1993-03-26,9999-01-01
234015,Uwe,Hiltgen,F,1987-12-31,47278,Senior Staff,2001-12-05,9999-01-01
261053,Uwe,Honglei,M,1988-03-06,76210,Senior Staff,1994-03-06,9999-01-01
226270,Uwe,Honiden,M,1986-01-22,50466,Staff,1997-05-28,9999-01-01
443846,Uwe,Junet,M,1988-09-19,40000,Senior Engineer,1993-09-19,9999-01-01
475506,Uwe,Kermarrec,F,1988-02-26,59559,Technique Leader,1988-02-26,9999-01-01
87723,Uwe,Kowalchuk,F,1987-08-22,40000,Engineer,1996-08-21,9999-01-01
18835,Uwe,Lieblein,M,1987-07-28,40000,Senior Engineer,1995-07-28,9999-01-01
264667,Uwe,Mitsuhashi,M,1985-06-06,48067,Senior Staff,1999-04-20,9999-01-01
258555,Uwe,Nyrup,F,1985-06-04,57841,Senior Engineer,2001-10-24,9999-01-01
44088,Uwe,Ohori,M,1985-03-27,40000,Senior Staff,1996-11-06,9999-01-01
223619,Uwe,Orlowski,F,1986-03-07,69736,Senior Staff,1995-03-07,9999-01-01
246273,Uwe,Poulakidas,M,1986-03-05,54720,Senior Engineer,1991-03-05,9999-01-01
75142,Uwe,Speckmann,F,1988-02-17,81072,Staff,1999-05-19,9999-01-01
476702,Uwe,Speel,M,1987-07-26,55589,Engineer,1999-09-22,9999-01-01
284910,Uwe,Streng,M,1988-08-03,76468,Senior Staff,1993-08-06,9999-01-01
458710,Uwe,Willoner,M,1988-06-15,40000,Senior Engineer,1995-06-16,9999-01-01
485584,Uzi,Aingworth,M,1987-02-18,40000,Senior Engineer,1995-08-17,9999-01-01
460851,Uzi,Anily,F,1987-12-18,40000,Senior Staff,2002-04-28,9999-01-01
43229,Uzi,Broomell,F,1986-07-24,56682,Staff,1997-11-04,9999-01-01
34584,Uzi,Chartres,M,1988-10-01,53101,Senior Staff,1997-10-01,9999-01-01
51788,Uzi,Chleq,F,1985-06-25,40000,Senior Engineer,1991-06-25,9999-01-01
97606,Uzi,Conti,M,1988-04-14,40000,Senior Engineer,1994-04-14,9999-01-01
58830,Uzi,Cunliffe,F,1986-02-27,40836,Senior Engineer,1992-02-27,9999-01-01
217386,Uzi,Dengi,M,1987-10-24,69048,Senior Engineer,1996-04-21,9999-01-01
108092,Uzi,Edelhoff,F,1988-06-28,44220,Senior Engineer,1993-06-28,9999-01-01
69665,Uzi,Fioravanti,M,1985-09-20,94554,Senior Staff,1992-09-20,9999-01-01
264415,Uzi,Furudate,M,1985-11-07,59936,Senior Engineer,1997-11-06,9999-01-01
406088,Uzi,Henders,M,1986-08-19,87360,Senior Staff,1993-08-19,9999-01-01
287985,Uzi,Horswill,M,1985-02-20,40000,Senior Staff,1994-02-20,9999-01-01
414361,Uzi,Kaelbling,M,1986-09-08,40000,Senior Staff,1991-09-08,9999-01-01
418799,Uzi,Kakkar,M,1986-10-29,80181,Senior Staff,1992-10-28,9999-01-01
225037,Uzi,Karnin,F,1986-10-20,48528,Senior Staff,1992-10-19,9999-01-01
464319,Uzi,Lyonns,F,1985-03-14,58810,Senior Engineer,1995-02-12,9999-01-01
230296,Uzi,Makinen,F,1988-02-06,63527,Senior Engineer,1994-02-05,9999-01-01
217319,Uzi,Makrucki,M,1988-04-13,47990,Senior Staff,2001-05-20,9999-01-01
55711,Uzi,Mamelak,M,1985-02-16,61290,Senior Engineer,1992-02-17,9999-01-01
472392,Uzi,Masada,M,1988-03-23,51604,Senior Staff,1988-03-23,9999-01-01
204837,Uzi,Menhoudj,M,1986-04-05,40000,Senior Engineer,1991-04-05,9999-01-01
457202,Uzi,Mersereau,M,1986-02-21,52282,Senior Staff,1994-02-21,9999-01-01
24508,Uzi,Penn,F,1988-08-27,66662,Senior Engineer,1997-04-25,9999-01-01
446602,Uzi,Reistad,M,1985-10-18,40000,Senior Staff,1994-10-18,9999-01-01
227938,Uzi,Schaaf,M,1986-08-06,46542,Senior Staff,1998-11-16,9999-01-01
440814,Uzi,Taneja,M,1987-10-20,74722,Senior Staff,1987-10-20,9999-01-01
239798,Uzi,Trystram,F,1986-10-18,89892,Senior Staff,1991-10-18,9999-01-01
84000,Val,Antonakopoulos,M,1985-03-02,43262,Senior Engineer,1989-07-05,9999-01-01
283270,Val,Bade,M,1988-03-06,40000,Senior Engineer,2002-01-06,9999-01-01
487789,Val,Bellone,F,1986-03-02,40000,Senior Engineer,1994-03-02,9999-01-01
253340,Val,Broder,M,1987-01-25,51186,Senior Engineer,1999-10-19,9999-01-01
421326,Val,Covnot,M,1985-06-11,40000,Senior Engineer,1985-06-11,9999-01-01
295671,Val,Dalton,M,1987-04-08,40163,Technique Leader,1987-04-08,9999-01-01
42828,Val,Fiutem,F,1986-10-05,50054,Senior Engineer,1986-10-05,9999-01-01
282270,Val,Giarratana,M,1986-04-05,46962,Senior Engineer,1994-04-05,9999-01-01
449379,Val,Grandbois,F,1985-12-21,59431,Engineer,1994-12-04,9999-01-01
463781,Val,Heystek,M,1985-12-13,61247,Senior Staff,1990-12-13,9999-01-01
215116,Val,Holburn,M,1987-10-01,55843,Engineer,1996-09-30,9999-01-01
214794,Val,Ibel,M,1987-07-31,76281,Senior Staff,1996-07-30,9999-01-01
489471,Val,Jeong,F,1988-12-28,40000,Technique Leader,1999-01-02,9999-01-01
271922,Val,Kalefeld,F,1985-12-04,44967,Senior Staff,1994-12-04,9999-01-01
95487,Val,Khamsi,M,1987-04-02,40000,Senior Engineer,1987-04-02,9999-01-01
201964,Val,Kropp,F,1985-11-01,43436,Engineer,1998-04-28,9999-01-01
254957,Val,Lores,F,1985-09-07,62767,Engineer,1998-02-25,9999-01-01
107413,Val,Markovitch,F,1986-06-12,40000,Engineer,1997-03-14,9999-01-01
67272,Val,Minakawa,M,1988-11-23,45253,Senior Staff,1993-11-23,9999-01-01
245112,Val,Naudin,M,1987-09-10,50285,Senior Engineer,1987-09-10,9999-01-01
78508,Val,Pluym,F,1986-08-17,77818,Senior Staff,1994-08-17,9999-01-01
437678,Val,Pocchiola,M,1986-09-17,44462,Senior Engineer,2002-06-01,9999-01-01
74733,Val,Sabnani,M,1985-08-27,70874,Senior Staff,1993-08-27,9999-01-01
495467,Val,Schaaf,M,1985-11-04,40000,Senior Engineer,1999-01-28,9999-01-01
407919,Val,Schlumberger,M,1988-08-12,40000,Senior Engineer,1996-08-12,9999-01-01
241788,Val,Shimshoni,M,1988-09-06,60123,Technique Leader,1988-09-06,9999-01-01
41885,Val,Validov,F,1986-02-16,68151,Senior Staff,1992-02-16,9999-01-01
61676,Valdiodio,Argence,M,1985-11-08,40000,Senior Engineer,1994-11-08,9999-01-01
52682,Valdiodio,Crooks,F,1986-12-02,59648,Senior Staff,1996-02-07,9999-01-01
60260,Valdiodio,Czap,M,1985-11-21,58884,Senior Staff,1993-11-21,9999-01-01
106214,Valdiodio,Demir,M,1988-02-03,45338,Senior Engineer,1997-03-30,9999-01-01
240811,Valdiodio,Eugenio,F,1988-01-11,47144,Technique Leader,1990-10-15,9999-01-01
80717,Valdiodio,Frijda,F,1988-01-07,52990,Senior Staff,1993-01-06,9999-01-01
245880,Valdiodio,Giveon,M,1985-12-13,72013,Senior Engineer,1997-04-18,9999-01-01
443121,Valdiodio,Goldhammer,M,1986-01-20,51214,Engineer,1993-09-17,9999-01-01
212171,Valdiodio,Greibach,M,1985-02-28,71987,Senior Engineer,1985-02-28,9999-01-01
51651,Valdiodio,Kaiserswerth,M,1986-02-02,62005,Senior Staff,1991-02-02,9999-01-01
97466,Valdiodio,Marwedel,M,1986-01-07,91912,Senior Staff,1994-01-07,9999-01-01
23952,Valdiodio,Oehlmann,F,1988-07-26,70411,Senior Staff,1996-07-26,9999-01-01
17012,Valdiodio,Petereit,M,1985-11-04,40000,Senior Engineer,1998-11-02,9999-01-01
217024,Valdiodio,Peternell,F,1988-09-22,43810,Engineer,1997-01-24,9999-01-01
426274,Valdiodio,Pillow,M,1988-12-17,59911,Senior Engineer,2002-05-06,9999-01-01
44938,Valdiodio,Potthoff,M,1987-07-11,51607,Senior Staff,1993-07-10,9999-01-01
63801,Valdiodio,Roccetti,F,1988-02-28,40928,Senior Engineer,2000-01-03,9999-01-01
69019,Valdiodio,Rothenberg,M,1987-09-01,66458,Staff,1999-05-03,9999-01-01
285178,Valdiodio,Stanfel,M,1988-08-12,40000,Senior Engineer,1996-08-12,9999-01-01
400984,Valdiodio,Swift,M,1987-12-06,75330,Senior Staff,1995-12-06,9999-01-01
271847,Valdiodio,Takanami,M,1986-10-30,79780,Senior Staff,1992-10-29,9999-01-01
26317,Valdiodio,Weedman,F,1985-07-14,85740,Senior Staff,1991-07-14,9999-01-01
433939,Valdiodio,Wrigley,M,1986-12-11,40000,Engineer,1996-12-28,9999-01-01
82595,Valdiodio,Zeleznik,M,1987-12-15,40000,Senior Staff,2000-06-02,9999-01-01
107285,Valeri,Alameldin,F,1985-10-01,40981,Senior Staff,1992-10-01,9999-01-01
36272,Valeri,Alencar,M,1986-10-21,66936,Senior Engineer,1996-09-28,9999-01-01
264842,Valeri,Asrin,M,1986-08-22,40000,Senior Engineer,1993-08-22,9999-01-01
473688,Valeri,Auyong,M,1985-03-27,53042,Engineer,1994-09-10,9999-01-01
255177,Valeri,Baca,F,1985-10-13,40000,Senior Engineer,1985-10-13,9999-01-01
460302,Valeri,Bakhtari,M,1988-10-02,40000,Senior Staff,1999-01-25,9999-01-01
403867,Valeri,Chartres,M,1988-06-14,68069,Senior Staff,1997-07-18,9999-01-01
11640,Valeri,Coorg,M,1987-01-18,52520,Senior Engineer,1988-09-26,9999-01-01
10676,Valeri,Danley,F,1986-03-20,58226,Engineer,1999-09-04,9999-01-01
76727,Valeri,Dusink,M,1986-10-16,56046,Senior Engineer,1994-04-28,9999-01-01
458597,Valeri,Feldmann,F,1987-01-17,58981,Senior Staff,1992-01-17,9999-01-01
11676,Valeri,Ferriere,F,1985-03-16,43310,Engineer,1998-07-15,9999-01-01
459635,Valeri,Gaughan,M,1988-05-21,91884,Senior Staff,1988-05-21,9999-01-01
440250,Valeri,Granlund,F,1987-09-18,52156,Senior Engineer,1999-09-17,9999-01-01
36738,Valeri,Haddadi,M,1985-04-05,51151,Senior Staff,1991-08-20,9999-01-01
213623,Valeri,Hambrick,F,1987-08-31,40000,Senior Engineer,1995-08-31,9999-01-01
17396,Valeri,Henders,F,1987-06-14,40000,Senior Engineer,1995-06-14,9999-01-01
202542,Valeri,Hiraishi,M,1986-07-25,40000,Senior Staff,1994-07-25,9999-01-01
473514,Valeri,Kawashimo,M,1985-12-02,45955,Senior Engineer,1990-12-02,9999-01-01
31741,Valeri,Kenevan,M,1987-03-24,40000,Senior Staff,1994-03-24,9999-01-01
211148,Valeri,Khamsi,F,1986-09-14,40000,Senior Engineer,1990-12-26,9999-01-01
296279,Valeri,Kossowski,M,1986-03-04,40000,Senior Engineer,1999-10-11,9999-01-01
443470,Valeri,Murtha,M,1988-09-01,53840,Senior Staff,1988-09-01,9999-01-01
39267,Valeri,Naudin,F,1987-04-22,40000,Senior Engineer,1992-04-21,9999-01-01
264580,Valeri,Rosis,F,1986-09-22,40000,Senior Engineer,1994-09-22,9999-01-01
423126,Valeri,Scallan,M,1986-08-31,41751,Senior Staff,1995-08-23,9999-01-01
455757,Valeri,Serot,M,1988-07-19,45334,Senior Staff,1993-07-19,9999-01-01
224309,Valeri,Shackell,M,1985-02-20,40000,Senior Engineer,1992-02-21,9999-01-01
60133,Valeri,Shobatake,F,1986-11-11,47037,Senior Staff,1998-02-26,9999-01-01
290209,Valeri,Sridhar,F,1987-01-13,81129,Staff,1998-07-26,9999-01-01
437120,Valeri,Tagansky,F,1985-09-14,55121,Technique Leader,1997-12-12,9999-01-01
70059,Valeri,Tiemann,M,1986-09-26,53435,Senior Staff,1991-09-26,9999-01-01
73811,Valeri,Trogemann,F,1987-04-22,44473,Senior Engineer,1987-04-22,9999-01-01
453355,Valeri,Unno,M,1986-03-24,40000,Senior Staff,1992-05-11,9999-01-01
47205,Valeri,Whittlesey,F,1985-03-12,40569,Technique Leader,1985-03-12,9999-01-01
67936,Valery,Bardell,F,1988-07-22,40000,Senior Staff,1998-05-15,9999-01-01
483820,Valery,Birrer,F,1988-01-27,66925,Senior Staff,1998-02-19,9999-01-01
227801,Valery,Brobst,M,1986-02-20,58111,Engineer,2001-06-05,9999-01-01
